CMDLINE python stereo3d_with_matrix.py --matrix_path D:\stereo3d_data\demo\Drosophila_melanogaster_demo\00.gem --tissue_mask D:\stereo3d_data\demo\Drosophila_melanogaster_demo\00.mask --record_sheet D:\stereo3d_data\demo\Drosophila_melanogaster_demo\E-ST20220923002_slice_records_E14_16.xlsx --output D:\stereo3d_data\demo\Drosophila_melanogaster_demo\result_speed_test
MEM 221.816406 1764644205.6267
MEM 225.644531 1764644205.7359
MEM 231.171875 1764644205.8447
MEM 234.222656 1764644205.9541
MEM 237.921875 1764644206.0628
MEM 240.355469 1764644206.1716
MEM 243.347656 1764644206.2803
MEM 244.507812 1764644206.3896
MEM 245.859375 1764644206.4985
MEM 264.867188 1764644206.6065
MEM 311.914062 1764644206.7169
MEM 299.128906 1764644206.8253
MEM 304.503906 1764644206.9346
MEM 290.664062 1764644207.0426
MEM 343.031250 1764644207.1526
MEM 321.257812 1764644207.2615
MEM 334.281250 1764644207.3711
MEM 309.277344 1764644207.4796
MEM 362.507812 1764644207.5883
MEM 343.457031 1764644207.6973
MEM 365.667969 1764644207.8058
MEM 370.679688 1764644207.9164
MEM 326.773438 1764644208.0262
MEM 388.363281 1764644208.1342
MEM 431.679688 1764644208.2438
MEM 529.812500 1764644208.3531
MEM 403.230469 1764644208.4624
MEM 405.578125 1764644208.5706
MEM 409.441406 1764644208.6804
MEM 442.046875 1764644208.7887
MEM 356.523438 1764644208.8983
MEM 449.824219 1764644209.0067
MEM 465.710938 1764644209.1152
MEM 406.382812 1764644209.2236
MEM 424.378906 1764644209.3336
MEM 419.476562 1764644209.4428
MEM 432.140625 1764644209.5516
MEM 322.804688 1764644209.6601
MEM 395.367188 1764644209.7690
MEM 443.007812 1764644209.8773
MEM 398.226562 1764644209.9852
MEM 401.609375 1764644210.0943
MEM 419.777344 1764644210.2032
MEM 439.527344 1764644210.3123
MEM 375.253906 1764644210.4204
MEM 424.472656 1764644210.5298
MEM 397.656250 1764644210.6385
MEM 397.847656 1764644210.7475
MEM 413.187500 1764644210.8557
MEM 348.515625 1764644210.9649
MEM 415.019531 1764644211.0735
MEM 455.070312 1764644211.1824
MEM 417.035156 1764644211.2907
MEM 412.210938 1764644211.4006
MEM 383.484375 1764644211.5090
MEM 419.859375 1764644211.6185
MEM 355.289062 1764644211.7268
MEM 419.832031 1764644211.8367
MEM 466.511719 1764644211.9447
MEM 408.191406 1764644212.0542
MEM 404.289062 1764644212.1626
MEM 424.875000 1764644212.2716
MEM 409.468750 1764644212.3806
MEM 409.468750 1764644212.4888
MEM 409.468750 1764644212.5977
MEM 409.468750 1764644212.7063
MEM 440.609375 1764644212.8176
MEM 357.808594 1764644212.9267
MEM 416.355469 1764644213.0361
